IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,ARG,Argentina,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,4.81,,,4.23,,5.69,4.81 [4.23 – 5.69],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,HTI,Haiti,Year,2016,false,Sex,Male,MLE,,,,,,,,,,4.83,,,3.92,,5.92,4.83 [3.92 – 5.92],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,ARM,Armenia,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,4.84,,,3.93,,5.85,4.84 [3.93 – 5.85],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2016,false,Sex,Male,MLE,,,,,,,,,,4.87,,,4,,6.15,4.87 [4 – 6.15],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DNK,Denmark,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,4.88,,,4.11,,5.63,4.88 [4.11 – 5.63],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,LBR,Liberia,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,4.92,,,3.67,,6.12,4.92 [3.67 – 6.12],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,JPN,Japan,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,4.92,,,4.08,,5.81,4.92 [4.08 – 5.81],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,MNE,Montenegro,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,4.92,,,4.23,,5.73,4.92 [4.23 – 5.73],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,false,Sex,Male,MLE,,,,,,,,,,4.96,,,2.98,,5.79,4.96 [2.98 – 5.79],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,LSO,Lesotho,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,4.96,,,3.77,,6.07,4.96 [3.77 – 6.07],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,BLR,Belarus,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,4.99,,,4.43,,5.91,4.99 [4.43 – 5.91],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FIN,Finland,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,5.07,,,4.35,,5.91,5.07 [4.35 – 5.91],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,MEX,Mexico,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,5.09,,,3.91,,6.26,5.09 [3.91 – 6.26],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,UGA,Uganda,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,5.09,,,4.18,,6.2,5.09 [4.18 – 6.2],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,NZL,New Zealand,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,5.1,,,4.46,,5.94,5.1 [4.46 – 5.94],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,SLE,Sierra Leone,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,5.12,,,3.94,,6.51,5.12 [3.94 – 6.51],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,NIC,Nicaragua,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,5.14,,,4.07,,6.22,5.14 [4.07 – 6.22],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,5.14,,,4.13,,6.16,5.14 [4.13 – 6.16],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,AUS,Australia,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,5.23,,,4.55,,6.06,5.23 [4.55 – 6.06],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,SVK,Slovakia,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,5.29,,,4.51,,6.24,5.29 [4.51 – 6.24],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,5.34,,,4.72,,6.08,5.34 [4.72 – 6.08],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,BEL,Belgium,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,5.4,,,4.7,,6.23,5.4 [4.7 – 6.23],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,ROU,Romania,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,5.41,,,4.62,,6.37,5.41 [4.62 – 6.37],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,ECU,Ecuador,Year,2016,false,Sex,Male,MLE,,,,,,,,,,5.42,,,4.4,,6.66,5.42 [4.4 – 6.66],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,5.44,,,4.23,,6.63,5.44 [4.23 – 6.63],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,HUN,Hungary,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,5.44,,,4.73,,6.51,5.44 [4.73 – 6.51],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,BGR,Bulgaria,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,5.46,,,4.73,,6.35,5.46 [4.73 – 6.35],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,SEAR,South-East Asia,Country,IND,India,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,5.5,,,4.08,,7.01,5.5 [4.08 – 7.01],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,CHE,Switzerland,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,5.52,,,4.73,,6.39,5.52 [4.73 – 6.39],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,GUY,Guyana,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,5.53,,,4.71,,6.46,5.53 [4.71 – 6.46],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,POL,Poland,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,5.54,,,4.69,,6.59,5.54 [4.69 – 6.59],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,PRT,Portugal,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,5.54,,,4.81,,6.58,5.54 [4.81 – 6.58],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,NAM,Namibia,Year,2016,false,Sex,Male,MLE,,,,,,,,,,5.57,,,4.51,,7.09,5.57 [4.51 – 7.09],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,COL,Colombia,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,5.59,,,4.46,,6.84,5.59 [4.46 – 6.84],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,LVA,Latvia,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,5.64,,,4.75,,7,5.64 [4.75 – 7],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,5.65,,,4.54,,6.82,5.65 [4.54 – 6.82],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,GMB,Gambia,Year,2016,false,Sex,Male,MLE,,,,,,,,,,5.67,,,4.35,,7.3,5.67 [4.35 – 7.3],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,5.67,,,4.61,,6.86,5.67 [4.61 – 6.86],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,5.69,,,4.81,,6.83,5.69 [4.81 – 6.83],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,AUT,Austria,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,5.72,,,4.88,,6.63,5.72 [4.88 – 6.63],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,ESP,Spain,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,5.73,,,4.98,,6.7,5.73 [4.98 – 6.7],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,TKM,Turkmenistan,Year,2016,false,Sex,Male,MLE,,,,,,,,,,5.75,,,5.07,,6.71,5.75 [5.07 – 6.71],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,AND,Andorra,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,5.81,,,4.86,,6.61,5.81 [4.86 – 6.61],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,CMR,Cameroon,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,5.83,,,4.65,,6.99,5.83 [4.65 – 6.99],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,HND,Honduras,Year,2016,false,Sex,Male,MLE,,,,,,,,,,5.84,,,4.53,,7.32,5.84 [4.53 – 7.32],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,SVN,Slovenia,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,5.88,,,4.92,,6.76,5.88 [4.92 – 6.76],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,FJI,Fiji,Year,2016,false,Sex,Male,MLE,,,,,,,,,,5.92,,,4.3,,7.72,5.92 [4.3 – 7.72],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FRA,France,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,6,,,5.14,,7.1,6 [5.14 – 7.1],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,CUB,Cuba,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,6.07,,,4.96,,7.34,6.07 [4.96 – 7.34],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,6.1,,,4.76,,7.54,6.1 [4.76 – 7.54],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,EST,Estonia,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,6.13,,,5.12,,7.55,6.13 [5.12 – 7.55],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,6.19,,,4.49,,7.72,6.19 [4.49 – 7.72],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,NGA,Nigeria,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,6.19,,,4.92,,7.5,6.19 [4.92 – 7.5],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,LUX,Luxembourg,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,6.26,,,5.2,,7.22,6.26 [5.2 – 7.22],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DEU,Germany,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,6.27,,,5.42,,7.33,6.27 [5.42 – 7.33],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,IRL,Ireland,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,6.32,,,5.48,,7.24,6.32 [5.48 – 7.24],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2016,false,Sex,Male,MLE,,,,,,,,,,6.33,,,5.03,,7.82,6.33 [5.03 – 7.82],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,SLV,El Salvador,Year,2016,false,Sex,Male,MLE,,,,,,,,,,6.34,,,5.18,,8.26,6.34 [5.18 – 8.26],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,ISR,Israel,Year,2016,false,Sex,Male,MLE,,,,,,,,,,6.37,,,4.88,,7.94,6.37 [4.88 – 7.94],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,JAM,Jamaica,Year,2016,false,Sex,Male,MLE,,,,,,,,,,6.51,,,5.19,,8.1,6.51 [5.19 – 8.1],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,SUR,Suriname,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,6.51,,,5.34,,7.62,6.51 [5.34 – 7.62],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,6.55,,,5.15,,7.88,6.55 [5.15 – 7.88],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,CPV,Cabo Verde,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,6.56,,,5.37,,7.9,6.56 [5.37 – 7.9],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,DOM,Dominican Republic,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,6.56,,,5.5,,7.73,6.56 [5.5 – 7.73],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,ALB,Albania,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,6.59,,,5.23,,7.95,6.59 [5.23 – 7.95],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,6.59,,,5.52,,7.78,6.59 [5.52 – 7.78],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,CRI,Costa Rica,Year,2016,false,Sex,Male,MLE,,,,,,,,,,6.66,,,5.26,,8.32,6.66 [5.26 – 8.32],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,PHL,Philippines,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,6.73,,,5.36,,8.18,6.73 [5.36 – 8.18],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,PRY,Paraguay,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,6.74,,,5.5,,7.94,6.74 [5.5 – 7.94],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,MWI,Malawi,Year,2016,false,Sex,Male,MLE,,,,,,,,,,6.76,,,4.8,,8.83,6.76 [4.8 – 8.83],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,BWA,Botswana,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,6.76,,,5.71,,7.82,6.76 [5.71 – 7.82],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,URY,Uruguay,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,6.9,,,5.7,,8.07,6.9 [5.7 – 8.07],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,CHN,China,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,6.91,,,5.66,,8.25,6.91 [5.66 – 8.25],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,CZE,Czechia,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,6.92,,,5.82,,8.08,6.92 [5.82 – 8.08],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,ZMB,Zambia,Year,2016,false,Sex,Male,MLE,,,,,,,,,,6.94,,,5.77,,8.41,6.94 [5.77 – 8.41],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,BLZ,Belize,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,6.96,,,5.53,,8.4,6.96 [5.53 – 8.4],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,PER,Peru,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,6.97,,,5.82,,8.22,6.97 [5.82 – 8.22],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,NRU,Nauru,Year,2016,false,Sex,Male,MLE,,,,,,,,,,7.06,,,5.22,,8.92,7.06 [5.22 – 8.92],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,NOR,Norway,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,7.11,,,6.14,,8.29,7.11 [6.14 – 8.29],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,LTU,Lithuania,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,7.13,,,6.23,,8.54,7.13 [6.23 – 8.54],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,7.14,,,5.42,,8.89,7.14 [5.42 – 8.89],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,7.22,,,5.98,,8.43,7.22 [5.98 – 8.43],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,MUS,Mauritius,Year,2016,false,Sex,Male,MLE,,,,,,,,,,7.23,,,5.09,,8.2,7.23 [5.09 – 8.2],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2016,false,Sex,Male,MLE,,,,,,,,,,7.24,,,5.69,,9,7.24 [5.69 – 9],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,7.26,,,6.2,,8.35,7.26 [6.2 – 8.35],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,BDI,Burundi,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,7.32,,,5.74,,8.77,7.32 [5.74 – 8.77],,,EN,2021-09-19T22:00:00.000Z
